,OSEBuildingID,BuildingType,PrimaryPropertyType,Neighborhood,NumberofBuildings,PropertyGFABuilding,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEnergyUse_kBtu,SteamUse_kBtu,Electricity_kBtu,NaturalGas_kBtu,OtherFuelUse_kBtu,GHGEmissions_MetricTonsCO2e,GHGEmissionsIntensity_kgCO2e_ft2
5372,24202,NonResidential,Warehouse,GREATER DUWAMISH,1.0,21755,17650.0,2400.0,0.0,,,844076.625,0.0,592096.0,251981.0,0.0,17.51,0.8
5373,24205,NonResidential,Other,GREATER DUWAMISH,1.0,27933,27933.0,0.0,0.0,,,6129780.0,0.0,6129779.0,0.0,1.0,42.73,1.53
5374,24209,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1.0,23143,15609.0,7534.0,0.0,,75.0,1139980.25,0.0,469813.0,670168.0,0.0,38.87,1.68
5376,24218,NonResidential,Warehouse,GREATER DUWAMISH,1.0,39600,39600.0,0.0,0.0,,85.0,405050.4063,0.0,405050.0,0.0,0.40629999997327104,2.82,0.07
5377,24219,NonResidential,Warehouse,GREATER DUWAMISH,1.0,39600,39600.0,0.0,0.0,,91.0,468396.81259999995,0.0,338683.0,129714.0,0.0,9.25,0.23
5378,24225,NonResidential,Distribution Center,GREATER DUWAMISH,1.0,41248,41430.0,0.0,0.0,,37.0,1108310.75,0.0,918219.0,190092.0,0.0,16.5,0.4
5379,24227,NonResidential,Other,GREATER DUWAMISH,1.0,36400,21400.0,15000.0,0.0,,,1567746.5,0.0,804194.0,763553.0,0.0,46.16,1.27
5380,24230,Multifamily LR (1-4),Low-Rise Multifamily,DELRIDGE,1.0,35448,30932.0,4516.0,0.0,,76.0,819803.375,0.0,819804.0,0.0,0.0,5.72,0.16
5381,24240,NonResidential,Other,SOUTHWEST,1.0,31332,31332.0,0.0,0.0,,,3573328.25,0.0,3573328.0,0.0,0.25,24.91,0.8
5382,24243,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,1.0,23596,19953.0,0.0,0.0,,91.0,501897.375,0.0,501898.0,0.0,0.0,3.5,0.15
5383,24244,NonResidential,Worship Facility,SOUTHWEST,1.0,35864,35864.0,0.0,0.0,,75.0,1228113.0,0.0,467833.0,760281.0,0.0,43.64,1.22
5384,24245,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,1.0,30799,30799.0,11249.0,0.0,,54.0,901015.1875,0.0,901015.0,0.0,0.1875,6.28,0.15
5385,24248,Multifamily MR (5-9),Mid-Rise Multifamily,SOUTHEAST,1.0,71000,71000.0,0.0,0.0,,100.0,1041652.6259999999,0.0,1041653.0,0.0,0.0,7.26,0.1
5386,24249,Multifamily LR (1-4),Low-Rise Multifamily,GREATER DUWAMISH,1.0,32922,32922.0,0.0,0.0,,81.0,776237.375,0.0,776237.0,0.0,0.375,5.41,0.16
5387,24250,NonResidential,Worship Facility,GREATER DUWAMISH,1.0,20484,20484.0,0.0,0.0,,69.0,822636.625,0.0,115043.0,707593.0,0.625,38.38,1.87
5388,24252,NonResidential,Medical Office,NORTHEAST,1.0,27642,21743.0,0.0,0.0,,4.0,1849331.25,0.0,1849331.0,0.0,0.25,12.89,0.28
5389,24253,NonResidential,Medical Office,NORTHEAST,2.0,22356,27642.0,0.0,0.0,,,2824096.75,0.0,2824096.0,0.0,0.75,19.69,0.53
5390,24255,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,1.0,20808,20808.0,0.0,0.0,,78.0,535649.75,0.0,535650.0,0.0,0.0,3.73,0.18
5391,24259,NonResidential,Other,CENTRAL,1.0,45082,45082.0,0.0,0.0,,,4262316.0,0.0,2879780.0,1382537.0,0.0,93.5,2.07
5392,24270,NonResidential,Worship Facility,NORTHWEST,1.0,41600,41600.0,0.0,0.0,,58.0,1195165.25,0.0,704075.0,491090.0,0.25,30.99,0.74
5393,24272,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,1.0,61745,49378.0,13987.0,0.0,,96.0,1210798.375,0.0,1210798.0,0.0,0.375,8.44,0.14
5394,24274,NonResidential,Small- and Mid-Sized Office,LAKE UNION,1.0,34110,34110.0,0.0,0.0,,31.0,2563985.5,0.0,2563985.0,0.0,0.5,17.87,0.52
5395,24275,Multifamily LR (1-4),Low-Rise Multifamily,LAKE UNION,1.0,42712,42712.0,13937.0,0.0,,99.0,871805.3125,0.0,871805.0,0.0,0.3125,6.08,0.14
5396,24276,Multifamily LR (1-4),Low-Rise Multifamily,LAKE UNION,1.0,43969,27072.0,16897.0,0.0,,89.0,754098.5,0.0,754098.0,0.0,0.5,5.26,0.12
5397,24281,Multifamily MR (5-9),Mid-Rise Multifamily,BALLARD,1.0,128571,69438.0,3754.0,778.0,,,3010890.0,0.0,1880605.0,1130285.0,0.0,73.14,0.57
5398,24282,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,1.0,21239,21239.0,0.0,0.0,,,454124.3125,0.0,452782.0,1342.0,0.3125,3.23,0.15
5399,24288,Multifamily MR (5-9),Mid-Rise Multifamily,SOUTHWEST,1.0,26843,21815.0,5028.0,0.0,,99.0,607817.1875,0.0,311356.0,296461.0,0.1875,17.92,0.67
5400,24289,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,1.0,26280,24695.0,0.0,0.0,,81.0,816510.75,0.0,540701.0,275810.0,0.0,18.42,0.7
5401,24292,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,1.0,26970,26970.0,2800.0,400.0,,,676032.25,0.0,676033.0,0.0,0.0,4.71,0.17
5402,24306,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,1.0,46225,39865.0,8992.0,0.0,,83.0,1640591.375,0.0,900675.0,739916.0,0.375,45.58,0.99
5403,24312,Multifamily LR (1-4),Low-Rise Multifamily,EAST,1.0,34040,25729.0,8311.0,0.0,,94.0,1019487.188,0.0,552328.0,467159.0,0.18799999996554106,28.66,0.84
5404,24332,NonResidential,Warehouse,GREATER DUWAMISH,1.0,23750,19430.0,1470.0,0.0,,,522972.1875,0.0,522972.0,0.0,0.1875,3.65,0.15
5405,24333,NonResidential,Warehouse,GREATER DUWAMISH,1.0,43390,36430.0,6960.0,0.0,,87.0,533742.625,0.0,533743.0,0.0,0.0,3.72,0.09
5406,24344,NonResidential,Warehouse,GREATER DUWAMISH,1.0,35400,35400.0,0.0,0.0,,84.0,419978.375,0.0,282006.0,137973.0,0.0,9.29,0.26
5407,24348,NonResidential,Distribution Center,GREATER DUWAMISH,1.0,28144,22201.0,6087.0,0.0,,19.0,858701.0,0.0,810350.0,48351.0,0.0,8.22,0.29
5408,24351,NonResidential,Warehouse,GREATER DUWAMISH,1.0,71283,57910.0,13373.0,0.0,,41.0,2491238.25,0.0,1931964.0,559274.0,0.25,43.17,0.61
5409,24354,NonResidential,Warehouse,GREATER DUWAMISH,1.0,23792,22992.0,800.0,0.0,,,2852102.75,0.0,2852102.0,0.0,0.75,19.88,0.84
5410,24356,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1.0,47368,47368.0,0.0,0.0,,99.0,1042652.25,0.0,1042653.0,0.0,0.0,7.27,0.15
5411,24358,NonResidential,Mixed Use Property,GREATER DUWAMISH,1.0,46183,18871.0,14000.0,13312.0,,,1890502.5,0.0,1571102.0,319400.0,0.5,27.92,0.6
5412,24359,NonResidential,Small- and Mid-Sized Office,CENTRAL,1.0,49825,49825.0,22788.0,0.0,,84.0,2602213.5,0.0,2086017.0,516197.0,0.0,41.96,0.58
5413,24363,Multifamily LR (1-4),Low-Rise Multifamily,CENTRAL,1.0,20931,20931.0,0.0,0.0,,39.0,1433504.375,0.0,255478.0,1178026.0,0.375,64.35,3.07
5415,24375,SPS-District K-12,K-12 School,SOUTHEAST,1.0,51672,51672.0,0.0,0.0,2016,97.0,1436510.375,0.0,1213523.0,222987.0,0.375,20.3,0.39
5416,24376,Nonresidential COS,Medical Office,SOUTHEAST,1.0,27270,19987.0,7505.0,0.0,,36.0,2108861.75,0.0,2108861.0,0.0,0.75,14.7,0.38
5417,24377,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHEAST,1.0,21300,21300.0,0.0,0.0,,,588969.625,0.0,588970.0,0.0,0.0,4.11,0.19
5418,24381,Nonresidential COS,Mixed Use Property,SOUTHEAST,1.0,28425,14081.0,12824.0,1479.0,,,2133797.5,0.0,1215305.0,918493.0,0.0,57.25,2.01
5419,24391,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,1.0,70094,45929.0,24165.0,0.0,,94.0,1400053.75,0.0,1400054.0,0.0,0.0,9.76,0.14
5420,24393,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,1.0,134490,93472.0,41018.0,0.0,,80.0,2712983.5,0.0,2712984.0,0.0,0.0,18.91,0.14
5421,24397,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,1.0,36172,27172.0,0.0,0.0,,73.0,716940.625,0.0,716940.0,0.0,0.625,5.0,0.14
5422,24406,NonResidential,Other,NORTH,1.0,35115,35115.0,0.0,0.0,,,1922953.25,0.0,1521297.0,401656.0,0.25,31.94,0.91
5423,24412,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,1.0,38100,32432.0,1000.0,0.0,,73.0,1054581.375,0.0,1054581.0,0.0,0.375,7.35,0.19
5424,24415,NonResidential,Mixed Use Property,NORTHWEST,1.0,66704,23904.0,18500.0,18500.0,,,600516.75,0.0,262709.0,337808.0,0.0,19.77,0.3
5425,24418,Nonresidential COS,Warehouse,NORTHWEST,1.0,25658,18854.0,6804.0,0.0,,,1063960.125,0.0,815633.0,248327.0,0.125,18.87,0.74
5426,24426,Multifamily LR (1-4),Low-Rise Multifamily,EAST,1.0,23490,23490.0,0.0,0.0,,58.0,1652833.25,0.0,263098.0,1389735.0,0.25,75.64,3.22
5427,24429,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,1.0,87735,66679.0,32901.0,0.0,,60.0,3129057.0,0.0,2975694.0,153363.0,0.0,28.89,0.22
5428,24431,Multifamily LR (1-4),Low-Rise Multifamily,EAST,1.0,40800,40800.0,0.0,0.0,,87.0,2288635.0,0.0,397822.0,1890813.0,0.0,103.19,2.53
5429,24432,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,1.0,39226,39226.0,0.0,0.0,,77.0,911088.625,0.0,911089.0,0.0,0.0,6.35,0.16
5430,24435,NonResidential,Small- and Mid-Sized Office,EAST,1.0,36000,27600.0,8400.0,0.0,,95.0,1046187.25,0.0,813255.0,232933.0,0.0,18.04,0.5
5431,24441,Multifamily LR (1-4),Low-Rise Multifamily,EAST,1.0,23469,23469.0,0.0,0.0,,11.0,1559452.5,0.0,369549.0,1189904.0,0.0,65.77,2.8
5432,24444,Multifamily LR (1-4),Low-Rise Multifamily,EAST,1.0,21000,21000.0,0.0,0.0,,15.0,1666762.125,0.0,404022.0,1262740.0,0.125,69.88,3.33
5433,24448,NonResidential,Mixed Use Property,EAST,1.0,36000,18000.0,18000.0,0.0,,59.0,1162163.125,0.0,763041.0,399122.0,0.125,26.52,0.74
5434,24451,NonResidential,Warehouse,EAST,1.0,43200,43200.0,0.0,0.0,,38.0,1929851.5,0.0,1155595.0,774256.0,0.5,49.18,1.14
5435,24458,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1.0,40970,42800.0,10400.0,0.0,,71.0,2912454.75,0.0,2337197.0,575257.0,0.75,46.85,0.87
5436,24461,NonResidential,Retail Store,GREATER DUWAMISH,1.0,43794,34038.0,9756.0,0.0,,88.0,1164537.5,0.0,831084.0,333454.0,0.0,23.5,0.54
5437,24472,NonResidential,Warehouse,GREATER DUWAMISH,1.0,48280,40780.0,7500.0,0.0,,18.0,2701833.5,0.0,1407161.0,1294673.0,0.0,78.57,1.63
5438,24473,NonResidential,Distribution Center,GREATER DUWAMISH,1.0,36040,31476.0,4564.0,0.0,,,363808.1875,0.0,251031.0,112777.0,0.1875,7.74,0.21
5439,24479,NonResidential,Supermarket / Grocery Store,NORTHEAST,1.0,32822,35042.0,0.0,0.0,,42.0,8839812.0,0.0,5408701.0,3431110.0,1.0,219.93,6.7
5440,24481,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,1.0,20144,20144.0,0.0,0.0,,61.0,677642.125,0.0,677642.0,0.0,0.125,4.72,0.23
5442,24484,NonResidential,Worship Facility,NORTHEAST,1.0,20385,20385.0,0.0,0.0,,65.0,809291.625,0.0,193858.0,615434.0,0.0,34.04,1.67
5443,24485,NonResidential,Worship Facility,NORTHEAST,1.0,24295,24295.0,0.0,0.0,,53.0,216115.0,0.0,216115.0,0.0,0.0,1.51,0.06
5444,24488,NonResidential,Small- and Mid-Sized Office,NORTHEAST,1.0,20317,20317.0,0.0,0.0,,83.0,620994.3125,0.0,620994.0,0.0,0.3125,4.33,0.21
5445,24489,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,1.0,20979,22000.0,0.0,0.0,,64.0,587775.5,0.0,519670.0,68105.0,0.5,7.24,0.35
5446,24492,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,1.0,46480,73967.0,0.0,0.0,,1.0,3579008.75,0.0,2491545.0,1087463.0,0.75,75.12,1.02
5447,24493,NonResidential,Supermarket / Grocery Store,NORTHEAST,1.0,24377,24377.0,0.0,0.0,,6.0,9851260.0,0.0,5697593.0,4153667.0,0.0,260.32,10.68
5448,24494,Multifamily LR (1-4),Low-Rise Multifamily,DELRIDGE,1.0,95865,95865.0,0.0,0.0,,32.0,2711670.25,0.0,2711670.0,0.0,0.25,18.9,0.2
5449,24495,Multifamily LR (1-4),Low-Rise Multifamily,DELRIDGE,1.0,155600,150000.0,0.0,0.0,,44.0,5672838.5,0.0,5218133.0,454705.0,0.5,60.53,0.39
5450,24496,Multifamily LR (1-4),Low-Rise Multifamily,DELRIDGE,1.0,32405,32405.0,0.0,0.0,,50.0,1035592.6259999999,0.0,1035593.0,0.0,0.0,7.22,0.22
5451,24498,Multifamily LR (1-4),Low-Rise Multifamily,DELRIDGE,9.0,58523,59935.0,0.0,0.0,,63.0,1888344.25,0.0,1888344.0,0.0,0.25,13.16,0.22
5452,24513,NonResidential,Other,NORTHWEST,1.0,33392,33392.0,0.0,0.0,,,2786648.75,0.0,2786648.0,0.0,0.75,19.43,0.58
5453,24514,NonResidential,Supermarket / Grocery Store,NORTHWEST,1.0,45155,45155.0,0.0,0.0,,6.0,6674179.0,0.0,4244454.0,2429726.0,0.0,158.63,3.51
5454,24515,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,2.0,54304,68138.0,21120.0,0.0,,93.0,1574750.75,0.0,1574751.0,0.0,0.0,10.98,0.2
5455,24525,Multifamily LR (1-4),Low-Rise Multifamily,GREATER DUWAMISH,1.0,114030,114089.0,0.0,0.0,,10.0,3838807.25,0.0,3838807.0,0.0,0.25,26.76,0.23
5456,24530,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,1.0,44839,35545.0,1870.0,0.0,,,1211947.375,0.0,1211947.0,0.0,0.375,8.45,0.19
5457,24531,NonResidential,Warehouse,GREATER DUWAMISH,1.0,32000,32040.0,0.0,0.0,,3.0,2186148.5,0.0,1611215.0,574933.0,0.5,41.77,1.31
5458,24532,NonResidential,Warehouse,GREATER DUWAMISH,1.0,44000,45449.0,0.0,0.0,,15.0,4302455.0,0.0,1148123.0,3154333.0,0.0,175.53,3.99
5459,24534,NonResidential,Warehouse,GREATER DUWAMISH,1.0,36000,36000.0,0.0,0.0,,44.0,2771820.0,0.0,494348.0,2277473.0,0.0,124.4,3.46
5460,24536,NonResidential,Warehouse,GREATER DUWAMISH,1.0,31360,29640.0,1460.0,0.0,,,1356972.25,0.0,626210.0,730762.0,0.25,43.18,1.38
5461,24537,NonResidential,Warehouse,GREATER DUWAMISH,1.0,33320,32200.0,1200.0,0.0,,,2339234.0,0.0,1289233.0,1050001.0,0.0,64.75,1.94
5462,24538,NonResidential,Warehouse,GREATER DUWAMISH,1.0,48020,47800.0,0.0,0.0,,71.0,2373568.25,0.0,1450508.0,923060.0,0.25,59.14,1.23
5463,24539,NonResidential,Warehouse,GREATER DUWAMISH,1.0,27420,27850.0,0.0,0.0,,55.0,1176342.25,0.0,507743.0,668599.0,0.25,39.05,1.42
5464,24541,Multifamily LR (1-4),Low-Rise Multifamily,EAST,1.0,48972,66257.0,0.0,0.0,,89.0,1604062.5,0.0,1604063.0,0.0,0.0,11.18,0.23
5465,24542,Multifamily LR (1-4),Low-Rise Multifamily,BALLARD,1.0,37642,35000.0,0.0,0.0,,21.0,2114860.25,0.0,749304.0,1365556.0,0.25,77.75,2.07
5466,24544,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,1.0,87925,62708.0,19642.0,5744.0,,19.0,4051925.5,0.0,2620358.0,1431567.0,0.5,94.3,1.07
2152,24547,NonResidential,K-12 School,CENTRAL,1.0,24152,24152.0,0.0,0.0,,100.0,56493.0,0.0,50897.0,0.0,5596.0,0.35,0.01
5468,24556,Multifamily MR (5-9),Mid-Rise Multifamily,CENTRAL,1.0,105903,96340.0,9563.0,0.0,,92.0,3644085.0,0.0,2142408.0,1501677.0,0.0,94.69,0.89
5469,24560,NonResidential,K-12 School,NORTHEAST,1.0,43645,37000.0,0.0,0.0,,71.0,2053955.75,0.0,518880.0,1535077.0,0.0,85.15,1.95
5470,24562,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,1.0,67360,104264.0,42263.0,5359.0,,96.0,3017709.25,0.0,1792637.0,1225072.0,0.25,77.56,0.71
5471,24563,NonResidential,Retail Store,NORTHEAST,1.0,26853,20360.0,0.0,0.0,,68.0,1399062.5,0.0,1145340.0,253723.0,0.0,21.46,0.8
5472,24564,Multifamily MR (5-9),Mid-Rise Multifamily,LAKE UNION,1.0,136998,91759.0,0.0,0.0,,68.0,3048425.5,0.0,2755783.0,292642.0,0.5,34.75,0.25
5473,24565,Multifamily LR (1-4),Low-Rise Multifamily,LAKE UNION,1.0,26772,26772.0,0.0,0.0,,73.0,716071.625,0.0,626832.0,89239.0,0.625,9.11,0.34
5474,24571,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,1.0,37417,37417.0,0.0,0.0,,92.0,851585.1875,0.0,851585.0,0.0,0.1875,5.94,0.16
5475,24579,NonResidential,Other,GREATER DUWAMISH,2.0,27760,19715.0,12000.0,6000.0,,,2833624.5,0.0,816471.0,2017153.0,0.5,112.82,4.06
5476,24581,NonResidential,Other,GREATER DUWAMISH,1.0,20975,13144.0,6600.0,1070.0,,,347437.375,0.0,259882.0,87556.0,0.0,6.46,0.31
5477,24585,NonResidential,Other,GREATER DUWAMISH,1.0,26075,26075.0,0.0,0.0,,,1608508.5,0.0,1470083.0,138426.0,0.0,17.6,0.67
5478,24587,NonResidential,Warehouse,GREATER DUWAMISH,1.0,29394,29394.0,16902.0,0.0,,60.0,1486681.5,0.0,1141948.0,344734.0,0.0,26.27,0.89
5479,24588,Multifamily LR (1-4),Other,GREATER DUWAMISH,1.0,33000,30200.0,2800.0,0.0,,,738983.0,0.0,250686.0,488297.0,0.0,27.68,0.84
5480,24589,NonResidential,Warehouse,GREATER DUWAMISH,1.0,20400,15000.0,5400.0,0.0,,69.0,438557.0,0.0,241070.0,197487.0,0.0,12.17,0.6
5481,24591,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1.0,20460,20460.0,0.0,0.0,,16.0,903541.75,0.0,903542.0,0.0,0.0,6.3,0.31
5482,24593,NonResidential,Self-Storage Facility,GREATER DUWAMISH,1.0,25821,25821.0,0.0,0.0,,,209698.40620000003,0.0,209699.0,0.0,0.0,1.46,0.06
5483,24598,NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,1.0,21870,21870.0,0.0,0.0,,45.0,1074350.375,0.0,1074350.0,0.0,0.375,7.49,0.34
5484,24599,NonResidential,Warehouse,GREATER DUWAMISH,3.0,51664,51664.0,0.0,0.0,,,3528086.5,0.0,2614003.0,914084.0,0.0,66.77,1.29
5485,24600,NonResidential,Medical Office,DELRIDGE,1.0,43615,43615.0,0.0,0.0,,89.0,3133849.0,0.0,1302454.0,1831396.0,0.0,106.35,2.44
5486,24601,NonResidential,Small- and Mid-Sized Office,DELRIDGE,1.0,36879,16855.0,0.0,0.0,,26.0,1144267.5,0.0,1144267.0,0.0,0.5,7.98,0.22
5487,24602,Nonresidential COS,Other,DELRIDGE,1.0,28531,28303.0,1100.0,0.0,,,3494929.5,0.0,2013762.0,1481167.0,0.5,92.7,3.25
5488,24603,NonResidential,Warehouse,DELRIDGE,1.0,36600,43556.0,0.0,0.0,,80.0,308400.4063,0.0,308400.0,0.0,0.40629999997327104,2.15,0.06
5489,24604,NonResidential,Mixed Use Property,SOUTHWEST,1.0,35176,14452.0,14452.0,0.0,,,1011965.375,0.0,1011965.0,0.0,0.375,7.05,0.2
5491,24607,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,1.0,33084,33084.0,0.0,0.0,,17.0,1213444.125,0.0,1213444.0,0.0,0.125,8.46,0.26
5493,24617,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,1.0,29130,29130.0,0.0,0.0,,84.0,768479.25,0.0,625899.0,142581.0,0.0,11.94,0.41
5494,24624,NonResidential,University,LAKE UNION,1.0,26050,26393.0,15000.0,0.0,,,2839882.25,0.0,1932090.0,907792.0,0.25,61.68,1.49
